  0.669173E-02  0.171072E+08  0.171025E+08 -0.923003E+04 -0.454807E+04  0.000000E+00  0.171064E+08  0.171064E+08  0.171064E+08 -0.405757E+00  0.900240E+07  0.900236E+07  0.220948E+01
  0.676650E-02  0.170720E+08  0.170673E+08 -0.947641E+04 -0.441813E+04  0.000000E+00  0.170713E+08  0.170713E+08  0.170713E+08 -0.404922E+00  0.898390E+07  0.898385E+07  0.222741E+01
  0.684210E-02  0.170365E+08  0.170317E+08 -0.917058E+04 -0.391921E+04  0.000000E+00  0.170358E+08  0.170358E+08  0.170358E+08 -0.404080E+00  0.896520E+07  0.896516E+07  0.224546E+01
  0.691855E-02  0.170007E+08  0.169957E+08 -0.853304E+04 -0.329198E+04  0.000000E+00  0.169999E+08  0.169999E+08  0.169999E+08 -0.403229E+00  0.894633E+07  0.894628E+07  0.226362E+01
  0.699585E-02  0.169645E+08  0.169594E+08 -0.790461E+04 -0.283853E+04  0.000000E+00  0.169637E+08  0.169637E+08  0.169637E+08 -0.402370E+00  0.892727E+07  0.892722E+07  0.228190E+01
  0.707401E-02  0.169279E+08  0.169228E+08 -0.756581E+04 -0.276878E+04  0.000000E+00  0.169271E+08  0.169271E+08  0.169271E+08 -0.401503E+00  0.890803E+07  0.890798E+07  0.230028E+01
  0.715305E-02  0.168910E+08  0.168858E+08 -0.758600E+04 -0.308981E+04  0.000000E+00  0.168902E+08  0.168902E+08  0.168902E+08 -0.400627E+00  0.888860E+07  0.888855E+07  0.231877E+01
  0.723297E-02  0.168538E+08  0.168484E+08 -0.778501E+04 -0.359973E+04  0.000000E+00  0.168529E+08  0.168529E+08  0.168529E+08 -0.399743E+00  0.886898E+07  0.886893E+07  0.233737E+01
  0.731379E-02  0.168162E+08  0.168107E+08 -0.783518E+04 -0.399514E+04  0.000000E+00  0.168153E+08  0.168153E+08  0.168153E+08 -0.398850E+00  0.884918E+07  0.884913E+07  0.235609E+01
  0.739550E-02  0.167782E+08  0.167726E+08 -0.745536E+04 -0.403873E+04  0.000000E+00  0.167773E+08  0.167773E+08  0.167773E+08 -0.397949E+00  0.882918E+07  0.882913E+07  0.237491E+01
  0.747813E-02  0.167390E+08  0.167333E+08  0.104195E+04 -0.369443E+04  0.000000E+00  0.167381E+08  0.167381E+08  0.167381E+08 -0.397019E+00  0.880855E+07  0.880850E+07  0.239485E+01
  0.756169E-02  0.167003E+08  0.166945E+08  0.138361E+04 -0.315194E+04  0.000000E+00  0.166994E+08  0.166994E+08  0.166994E+08 -0.396102E+00  0.878819E+07  0.878814E+07  0.241388E+01
  0.764618E-02  0.166613E+08  0.166553E+08  0.159670E+04 -0.271574E+04  0.000000E+00  0.166604E+08  0.166604E+08  0.166604E+08 -0.395175E+00  0.876764E+07  0.876759E+07  0.243302E+01
  0.773161E-02  0.166219E+08  0.166158E+08  0.141753E+04 -0.262274E+04  0.000000E+00  0.166209E+08  0.166209E+08  0.166209E+08 -0.394240E+00  0.874690E+07  0.874684E+07  0.245226E+01
  0.781799E-02  0.165821E+08  0.165759E+08  0.803434E+03 -0.289518E+04  0.000000E+00  0.165812E+08  0.165812E+08  0.165812E+08 -0.393297E+00  0.872596E+07  0.872591E+07  0.247160E+01
  0.790534E-02  0.165420E+08  0.165357E+08 -0.328287E+01 -0.332429E+04  0.000000E+00  0.165410E+08  0.165410E+08  0.165410E+08 -0.392344E+00  0.870483E+07  0.870477E+07  0.249105E+01
  0.799367E-02  0.165015E+08  0.164950E+08 -0.596829E+03 -0.360224E+04  0.000000E+00  0.165005E+08  0.165005E+08  0.165005E+08 -0.391383E+00  0.868351E+07  0.868345E+07  0.251060E+01
  0.808298E-02  0.164606E+08  0.164540E+08 -0.654971E+03 -0.352354E+04  0.000000E+00  0.164596E+08  0.164596E+08  0.164596E+08 -0.390413E+00  0.866198E+07  0.866192E+07  0.253024E+01
  0.817330E-02  0.164194E+08  0.164126E+08 -0.157312E+03 -0.312413E+04  0.000000E+00  0.164183E+08  0.164183E+08  0.164183E+08 -0.389434E+00  0.864026E+07  0.864020E+07  0.254999E+01
  0.826462E-02  0.163777E+08  0.163709E+08  0.579488E+03 -0.265931E+04  0.000000E+00  0.163766E+08  0.163766E+08  0.163766E+08 -0.388446E+00  0.861834E+07  0.861828E+07  0.256983E+01
  0.835696E-02  0.163357E+08  0.163287E+08  0.109424E+04 -0.242729E+04  0.000000E+00  0.163346E+08  0.163346E+08  0.163346E+08 -0.387449E+00  0.859622E+07  0.859616E+07  0.258977E+01
  0.845033E-02  0.162933E+08  0.162862E+08  0.108871E+04 -0.255664E+04  0.000000E+00  0.162922E+08  0.162922E+08  0.162922E+08 -0.386443E+00  0.857390E+07  0.857383E+07  0.260980E+01
