    0.97635E-02    0.21925E+05
    0.98726E-02    0.22027E+05
    0.99829E-02    0.22127E+05
    0.10094E-01    0.22226E+05
    0.10207E-01    0.22324E+05
    0.10321E-01    0.22420E+05
    0.10437E-01    0.22515E+05
    0.10553E-01    0.22609E+05
    0.10671E-01    0.22702E+05
    0.10790E-01    0.22793E+05
    0.10911E-01    0.22883E+05
    0.11033E-01    0.22971E+05
    0.11156E-01    0.23058E+05
    0.11281E-01    0.23144E+05
    0.11407E-01    0.23227E+05
    0.11534E-01    0.23309E+05
    0.11663E-01    0.23390E+05
    0.11793E-01    0.23468E+05
    0.11925E-01    0.23545E+05
    0.12058E-01    0.23620E+05
    0.12193E-01    0.23693E+05
    0.12329E-01    0.23765E+05
    0.12467E-01    0.23831E+05
    0.12606E-01    0.23898E+05
    0.12747E-01    0.23964E+05
    0.12890E-01    0.24027E+05
    0.13034E-01    0.24087E+05
    0.13179E-01    0.24146E+05
    0.13327E-01    0.24203E+05
    0.13475E-01    0.24257E+05
    0.13626E-01    0.24309E+05
    0.13778E-01    0.24358E+05
    0.13932E-01    0.24405E+05
    0.14088E-01    0.24450E+05
    0.14245E-01    0.24492E+05
    0.14404E-01    0.24531E+05
    0.14565E-01    0.24568E+05
    0.14728E-01    0.24602E+05
    0.14893E-01    0.24634E+05
    0.15059E-01    0.24663E+05
    0.15227E-01    0.24688E+05
    0.15398E-01    0.24712E+05
    0.15570E-01    0.24732E+05
    0.15744E-01    0.24749E+05
    0.15919E-01    0.24763E+05
    0.16097E-01    0.24775E+05
    0.16277E-01    0.24783E+05
    0.16459E-01    0.24788E+05
    0.16643E-01    0.24790E+05
    0.16829E-01    0.24789E+05
    0.17017E-01    0.24785E+05
    0.17207E-01    0.24777E+05
    0.17399E-01    0.24768E+05
    0.17594E-01    0.24754E+05
    0.17790E-01    0.24736E+05
    0.17989E-01    0.24715E+05
    0.18190E-01    0.24691E+05
    0.18393E-01    0.24663E+05
    0.18599E-01    0.24632E+05
    0.18807E-01    0.24597E+05
    0.19017E-01    0.24559E+05
    0.19229E-01    0.24517E+05
    0.19444E-01    0.24471E+05
    0.19661E-01    0.24422E+05
    0.19881E-01    0.24370E+05
    0.20103E-01    0.24313E+05
    0.20328E-01    0.24253E+05
    0.20555E-01    0.24190E+05
    0.20784E-01    0.24123E+05
    0.21017E-01    0.24052E+05
    0.21252E-01    0.23977E+05
    0.21489E-01    0.23899E+05
    0.21729E-01    0.23817E+05
    0.21972E-01    0.23732E+05
    0.22217E-01    0.23643E+05
    0.22466E-01    0.23549E+05
    0.22717E-01    0.23452E+05
    0.22970E-01    0.23353E+05
    0.23227E-01    0.23249E+05
    0.23487E-01    0.23142E+05
    0.23749E-01    0.23032E+05
    0.24014E-01    0.22918E+05
    0.24283E-01    0.22800E+05
    0.24554E-01    0.22679E+05
    0.24828E-01    0.22555E+05
    0.25106E-01    0.22428E+05
    0.25386E-01    0.22297E+05
    0.25670E-01    0.22164E+05
    0.25957E-01    0.22027E+05
    0.26247E-01    0.21887E+05
    0.26540E-01    0.21744E+05
    0.26836E-01    0.21598E+05
    0.27136E-01    0.21450E+05
    0.27439E-01    0.21299E+05
    0.27746E-01    0.21145E+05
    0.28056E-01    0.20989E+05
    0.28370E-01    0.20830E+05
    0.28687E-01    0.20669E+05
    0.29007E-01    0.20505E+05
    0.29331E-01    0.20340E+05
    0.29659E-01    0.20173E+05
    0.29990E-01    0.20003E+05
    0.30325E-01    0.19832E+05
    0.30664E-01    0.19659E+05
    0.31007E-01    0.19485E+05
    0.31353E-01    0.19309E+05
    0.31704E-01    0.19133E+05
    0.32058E-01    0.18955E+05
    0.32416E-01    0.18776E+05
    0.32778E-01    0.18596E+05
    0.33144E-01    0.18416E+05
    0.33515E-01    0.18235E+05
    0.33889E-01    0.18054E+05
    0.34268E-01    0.17872E+05
    0.34651E-01    0.17691E+05
    0.35038E-01    0.17509E+05
    0.35429E-01    0.17328E+05
    0.35825E-01    0.17147E+05
    0.36225E-01    0.16967E+05
    0.36630E-01    0.16787E+05
    0.37039E-01    0.16608E+05
    0.37453E-01    0.16431E+05
    0.37872E-01    0.16254E+05
    0.38295E-01    0.16079E+05
    0.38723E-01    0.15905E+05
    0.39155E-01    0.15733E+05
    0.39593E-01    0.15562E+05
    0.40035E-01    0.15394E+05
    0.40483E-01    0.15227E+05
    0.40935E-01    0.15062E+05
    0.41392E-01    0.14900E+05
    0.41855E-01    0.14740E+05
    0.42322E-01    0.14582E+05
    0.42795E-01    0.14427E+05
    0.43273E-01    0.14275E+05
    0.43757E-01    0.14125E+05
    0.44246E-01    0.13978E+05
    0.44740E-01    0.13834E+05
    0.45240E-01    0.13693E+05
    0.45746E-01    0.13555E+05
    0.46257E-01    0.13420E+05
    0.46773E-01    0.13288E+05
    0.47296E-01    0.13159E+05
    0.47825E-01    0.13033E+05
    0.48359E-01    0.12910E+05
    0.48899E-01    0.12790E+05
    0.49446E-01    0.12674E+05
    0.49998E-01    0.12560E+05
    0.50557E-01    0.12449E+05
    0.51122E-01    0.12341E+05
    0.51693E-01    0.12236E+05
    0.52270E-01    0.12134E+05
    0.52854E-01    0.12034E+05
    0.53445E-01    0.11937E+05
    0.54042E-01    0.11842E+05
    0.54646E-01    0.11749E+05
    0.55256E-01    0.11659E+05
    0.55874E-01    0.11570E+05
    0.56498E-01    0.11483E+05
    0.57129E-01    0.11397E+05
    0.57768E-01    0.11313E+05
    0.58413E-01    0.11230E+05
    0.59331E-01    0.11115E+05
    0.60249E-01    0.11002E+05
    0.61166E-01    0.10891E+05
    0.62084E-01    0.10782E+05
    0.63002E-01    0.10673E+05
    0.63920E-01    0.10565E+05
    0.64837E-01    0.10456E+05
    0.65755E-01    0.10345E+05
    0.66673E-01    0.10234E+05
    0.67591E-01    0.10121E+05
    0.68508E-01    0.10005E+05
    0.69426E-01    0.98873E+04
    0.70344E-01    0.97670E+04
    0.71262E-01    0.96440E+04
    0.72179E-01    0.95184E+04
    0.73097E-01    0.93900E+04
    0.74015E-01    0.92591E+04
    0.74933E-01    0.91256E+04
    0.75850E-01    0.89897E+04
    0.76768E-01    0.88517E+04
    0.77686E-01    0.87118E+04
    0.78604E-01    0.85702E+04
    0.79521E-01    0.84273E+04
    0.80439E-01    0.82835E+04
    0.81357E-01    0.81389E+04
    0.82275E-01    0.79941E+04
    0.83192E-01    0.78494E+04
    0.84110E-01    0.77052E+04
    0.85028E-01    0.75619E+04
    0.85946E-01    0.74197E+04
    0.86864E-01    0.72792E+04
    0.87781E-01    0.71406E+04
    0.88699E-01    0.70043E+04
    0.89617E-01    0.68705E+04
    0.90535E-01    0.67397E+04
    0.91452E-01    0.66120E+04
    0.92370E-01    0.64877E+04
    0.93288E-01    0.63670E+04
    0.94206E-01    0.62502E+04
    0.95123E-01    0.61373E+04
    0.96041E-01    0.60284E+04
    0.96959E-01    0.59238E+04
    0.97877E-01    0.58234E+04
    0.98794E-01    0.57274E+04
    0.99712E-01    0.56356E+04
    0.10063E+00    0.55482E+04
    0.10155E+00    0.54651E+04
    0.10247E+00    0.53862E+04
    0.10338E+00    0.53114E+04
    0.10430E+00    0.52407E+04
    0.10522E+00    0.51739E+04
    0.10614E+00    0.51109E+04
    0.10705E+00    0.50515E+04
    0.10797E+00    0.49956E+04
    0.10889E+00    0.49429E+04
    0.10981E+00    0.48934E+04
    0.11073E+00    0.48467E+04
    0.11164E+00    0.48027E+04
    0.11256E+00    0.47611E+04
    0.11348E+00    0.47218E+04
    0.11440E+00    0.46845E+04
    0.11531E+00    0.46489E+04
    0.11623E+00    0.46149E+04
    0.11715E+00    0.45822E+04
    0.11807E+00    0.45506E+04
    0.11899E+00    0.45198E+04
    0.11990E+00    0.44898E+04
    0.12082E+00    0.44601E+04
    0.12174E+00    0.44307E+04
    0.12266E+00    0.44014E+04
    0.12357E+00    0.43720E+04
    0.12449E+00    0.43423E+04
    0.12541E+00    0.43121E+04
    0.12633E+00    0.42815E+04
    0.12724E+00    0.42501E+04
    0.12816E+00    0.42180E+04
    0.12908E+00    0.41850E+04
    0.13000E+00    0.41510E+04
    0.13092E+00    0.41161E+04
    0.13183E+00    0.40801E+04
    0.13275E+00    0.40431E+04
    0.13367E+00    0.40050E+04
    0.13459E+00    0.39659E+04
    0.13550E+00    0.39257E+04
    0.13642E+00    0.38846E+04
    0.13734E+00    0.38426E+04
    0.13826E+00    0.37996E+04
    0.13918E+00    0.37559E+04
    0.14009E+00    0.37115E+04
    0.14101E+00    0.36665E+04
    0.14193E+00    0.36209E+04
    0.14285E+00    0.35750E+04
    0.14376E+00    0.35287E+04
    0.14468E+00    0.34823E+04
    0.14560E+00    0.34358E+04
    0.14652E+00    0.33894E+04
    0.14744E+00    0.33431E+04
    0.14835E+00    0.32971E+04
    0.14927E+00    0.32515E+04
    0.15019E+00    0.32064E+04
    0.15111E+00    0.31619E+04
    0.15202E+00    0.31181E+04
    0.15294E+00    0.30751E+04
    0.15386E+00    0.30329E+04
    0.15478E+00    0.29917E+04
    0.15570E+00    0.29516E+04
    0.15661E+00    0.29125E+04
    0.15753E+00    0.28746E+04
    0.15845E+00    0.28378E+04
    0.15937E+00    0.28023E+04
    0.16028E+00    0.27680E+04
    0.16120E+00    0.27350E+04
    0.16212E+00    0.27033E+04
    0.16304E+00    0.26729E+04
    0.16396E+00    0.26437E+04
    0.16487E+00    0.26158E+04
    0.16579E+00    0.25892E+04
    0.16671E+00    0.25638E+04
    0.16763E+00    0.25396E+04
    0.16854E+00    0.25165E+04
    0.16946E+00    0.24946E+04
    0.17038E+00    0.24738E+04
    0.17130E+00    0.24540E+04
    0.17221E+00    0.24351E+04
    0.17313E+00    0.24171E+04
    0.17405E+00    0.24000E+04
    0.17497E+00    0.23837E+04
    0.17589E+00    0.23681E+04
    0.17680E+00    0.23531E+04
    0.17772E+00    0.23387E+04
    0.17864E+00    0.23249E+04
    0.17956E+00    0.23114E+04
    0.18047E+00    0.22983E+04
    0.18139E+00    0.22856E+04
    0.18231E+00    0.22730E+04
    0.18323E+00    0.22606E+04
    0.18415E+00    0.22484E+04
    0.18506E+00    0.22362E+04
    0.18598E+00    0.22239E+04
    0.18690E+00    0.22116E+04
    0.18782E+00    0.21992E+04
    0.18873E+00    0.21867E+04
    0.18965E+00    0.21740E+04
    0.19057E+00    0.21610E+04
    0.19149E+00    0.21477E+04
    0.19241E+00    0.21342E+04
    0.19332E+00    0.21204E+04
    0.19424E+00    0.21062E+04
    0.19516E+00    0.20917E+04
    0.19608E+00    0.20769E+04
    0.19699E+00    0.20617E+04
    0.19791E+00    0.20462E+04
    0.19883E+00    0.20303E+04
    0.19975E+00    0.20141E+04
    0.20067E+00    0.19976E+04
    0.20158E+00    0.19808E+04
    0.20250E+00    0.19638E+04
    0.20342E+00    0.19465E+04
    0.20434E+00    0.19290E+04
    0.20525E+00    0.19113E+04
    0.20617E+00    0.18934E+04
    0.20709E+00    0.18754E+04
    0.20801E+00    0.18574E+04
    0.20893E+00    0.18393E+04
    0.20984E+00    0.18211E+04
    0.21076E+00    0.18030E+04
    0.21168E+00    0.17850E+04
    0.21260E+00    0.17670E+04
    0.21351E+00    0.17492E+04
    0.21443E+00    0.17316E+04
    0.21535E+00    0.17141E+04
    0.21627E+00    0.16969E+04
    0.21719E+00    0.16799E+04
    0.21810E+00    0.16632E+04
    0.21902E+00    0.16468E+04
    0.22190E+00    0.15975E+04
    0.22482E+00    0.15514E+04
    0.22778E+00    0.15089E+04
    0.23078E+00    0.14703E+04
    0.23381E+00    0.14355E+04
    0.23689E+00    0.14041E+04
    0.24001E+00    0.13758E+04
    0.24317E+00    0.13497E+04
    0.24636E+00    0.13252E+04
    0.24961E+00    0.13014E+04
    0.25289E+00    0.12774E+04
    0.25622E+00    0.12526E+04
    0.25959E+00    0.12266E+04
    0.26300E+00    0.11989E+04
    0.26647E+00    0.11696E+04
    0.26997E+00    0.11389E+04
    0.27352E+00    0.11073E+04
    0.27712E+00    0.10753E+04
    0.28077E+00    0.10435E+04
    0.28446E+00    0.10126E+04
    0.28821E+00    0.98328E+03
    0.29200E+00    0.95582E+03
    0.29584E+00    0.93046E+03
    0.29973E+00    0.90721E+03
    0.30368E+00    0.88586E+03
    0.30767E+00    0.86604E+03
    0.31172E+00    0.84726E+03
    0.31582E+00    0.82899E+03
    0.31998E+00    0.81076E+03
    0.32419E+00    0.79218E+03
    0.32845E+00    0.77302E+03
    0.33278E+00    0.75325E+03
    0.33715E+00    0.73299E+03
    0.34159E+00    0.71254E+03
    0.34608E+00    0.69224E+03
    0.35064E+00    0.67247E+03
    0.35525E+00    0.65356E+03
    0.35993E+00    0.63570E+03
    0.36466E+00    0.61898E+03
    0.36946E+00    0.60330E+03
    0.37432E+00    0.58848E+03
    0.37925E+00    0.57425E+03
    0.38424E+00    0.56033E+03
    0.38929E+00    0.54647E+03
    0.39441E+00    0.53253E+03
    0.39960E+00    0.51847E+03
    0.40486E+00    0.50436E+03
    0.41019E+00    0.49034E+03
    0.41559E+00    0.47661E+03
    0.42105E+00    0.46333E+03
    0.42659E+00    0.45063E+03
    0.43221E+00    0.43854E+03
    0.43789E+00    0.42700E+03
    0.44366E+00    0.41592E+03
    0.44949E+00    0.40515E+03
    0.45541E+00    0.39456E+03
    0.46140E+00    0.38408E+03
    0.46747E+00    0.37368E+03
    0.47362E+00    0.36339E+03
    0.47985E+00    0.35329E+03
    0.48617E+00    0.34345E+03
    0.49256E+00    0.33395E+03
    0.49904E+00    0.32481E+03
    0.50561E+00    0.31600E+03
    0.51226E+00    0.30747E+03
    0.51900E+00    0.29916E+03
    0.52583E+00    0.29102E+03
    0.53275E+00    0.28302E+03
    0.53976E+00    0.27517E+03
    0.54686E+00    0.26748E+03
    0.55406E+00    0.26000E+03
    0.56135E+00    0.25275E+03
    0.56873E+00    0.24572E+03
    0.57622E+00    0.23892E+03
    0.58380E+00    0.23230E+03
    0.59148E+00    0.22584E+03
    0.59926E+00    0.21953E+03
    0.60715E+00    0.21337E+03
    0.61514E+00    0.20735E+03
    0.62323E+00    0.20150E+03
    0.63143E+00    0.19582E+03
    0.63974E+00    0.19030E+03
    0.64816E+00    0.18493E+03
    0.65669E+00    0.17971E+03
    0.70718E+00    0.15259E+03
    0.76155E+00    0.12940E+03
    0.82010E+00    0.10958E+03
    0.88316E+00    0.92669E+02
    0.95106E+00    0.78271E+02
    0.10242E+01    0.66031E+02
    0.11029E+01    0.55638E+02
    0.11877E+01    0.46828E+02
    0.12790E+01    0.39370E+02
    0.13774E+01    0.33064E+02
    0.14833E+01    0.27740E+02
    0.15973E+01    0.23250E+02
    0.17202E+01    0.19468E+02
    0.18524E+01    0.16286E+02
    0.19948E+01    0.13612E+02
    0.21482E+01    0.11367E+02
    0.23134E+01    0.94845E+01
    0.24912E+01    0.79072E+01
    0.26828E+01    0.65869E+01
    0.28891E+01    0.54830E+01
    0.31112E+01    0.45606E+01
    0.33504E+01    0.37907E+01
    0.36080E+01    0.31486E+01
    0.38854E+01    0.26135E+01
    0.41841E+01    0.21679E+01
    0.45058E+01    0.17971E+01
    0.48523E+01    0.14888E+01
    0.52254E+01    0.12327E+01
    0.56271E+01    0.10200E+01
    0.60598E+01    0.84353E+00
    0.65257E+01    0.69722E+00
    0.70274E+01    0.57597E+00
    0.75677E+01    0.47556E+00
    0.81496E+01    0.39246E+00
    0.87762E+01    0.32371E+00
    0.94510E+01    0.26688E+00
    0.10178E+02    0.21993E+00
    0.10960E+02    0.18115E+00
    0.11803E+02    0.14914E+00
    0.12710E+02    0.12274E+00
    0.13688E+02    0.10096E+00
    0.14740E+02    0.83019E-01
    0.15873E+02    0.68235E-01
    0.17094E+02    0.56062E-01
    0.18408E+02    0.46043E-01
    0.19823E+02    0.37799E-01
    0.21347E+02    0.31021E-01
    0.22989E+02    0.25448E-01
    0.24756E+02    0.20869E-01
    0.26660E+02    0.17108E-01
    0.28709E+02    0.14020E-01
    0.30917E+02    0.11485E-01
    0.33294E+02    0.94052E-02
